hotelname,title,desc,reviewRatings,reviewDate,hotelClass,hotelRank,polarity,subjectivity,Normalized_Polarity,Normalized_Subjectivity,Category,Normalized_Polarity_POS_NEG
Fairmont Singapore,The F in Fairmont is for First Class Service!,"10 out of 5 stars. Having just checked out after birthday celebrations and staying for the first time since the premises was rebranded as Fairmont, I can say that the service and extra touches shown throughout are out of the world. From the complimentary decorations in the room, to the affording of an early check in. Through to fast response time (5 mins or less?) for a third rollaway bed. Room was well appointed and well maintained. Staff were pleasant, attentive, eager to assist that made me and my family already start thinking and planning for our next stay. I'm indeed well and truly pleased to both being an Accor plus member as well as having stayed at the establishment. Thanks to all at Fairmont for making the stay one that is hard to beat anywhere else.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.1711538461538461,0.4237179487179487,58.55769230769232,42.37179487179488,Services,17.115384615384617
Fairmont Singapore,I feel I am just at my home.,Just cool and lovely environment. Well behaved staff as well. Pillows and bed reminds me my sweet home. Well decorated and well furnished room layout sparked my mind .l love food and this hotel robbed my heart. Thankyou.,5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.425,0.6625,71.25,66.25,Cleaniness,42.5
Fairmont Singapore,"Wow, look at the view !","Excellent base for visiting Singapore on a short break. This hotel is centrally situated for visiting all the sights and convenient for shops and Metro station. Fully air conditioned with access 24 hours per day. Just round the corner from the famous Raffles Hotel and the Long Bar there, where you can get the famous Singapore Sling cocktail.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.11875,0.66875,55.93749999999999,66.875,Amenities,11.875
Fairmont Singapore,"Central Location, A little pricey for the experience","Hotel is nice. Stayed here as we are Gold with ALL program. Check in was a long experience. I had 2 different ladies checking me if saying different things so I was all confused. Not sure if there was training happening or something. Room was nice although felt a little dated. Hot water was hard to get on or keep the temperature right. Expect something a little less annoying from Fairmont. Pool area was nice, didn’t use but had a drink at the pool bar. We checked out early in the morning. There was no concierge available to get a taxi to Changi, so reception tried to call. Couldn’t reach anyone. In the end the nice receptionist ended up having to stand on the street to hail a taxi. About a long check out experience. Hotel is nice central location and close to bus stop and",4 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.0786848072562358,0.6396636432350719,53.93424036281179,63.96636432350719,Amenities,7.868480725623581
Fairmont Singapore,Top notch service,"Stay in Fairmont only 2 nights but I was really impressed by the hotel service. Staff were amazing, attentive and helpful. The room was very good, spotlessly clean and well equipped with great views. Breakfast variety and quality was excellent. The staff in the restaurant is very friendly. Concierge staff were very friendly, professional and helpful. I would definitely stay here again. Highly recommended this hotel to everyone. Thank you all again for bring us a great stay!",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.5222619047619047,0.7299999999999999,76.11309523809524,72.99999999999999,Services,52.22619047619047
Fairmont Singapore,"Great location, comfy rooms","Pleasantly surprised as the hotel was upgraded with new bathrooms etc. My room was facing the Marina Bay Sands so amazing views, beds were strategically placed to give you a nice view. Rooms all have a balcony however without a seat so you can enjoy the view but not sit down. Most people might find it too hot and humid anyway. Room came with good tea and coffee facilities and a special tap for drinking water instead of providing plastic bottles. Very well located with the Raffles City mall for shopping and food options, breakfast in the hotel was great though with plenty of options including healthy options. Staff were amazingly friendly and I will for sure book again for my next trip",4 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3664344336219337,0.5939844877344878,68.32172168109668,59.39844877344878,Amenities,36.643443362193366
Fairmont Singapore,Fantastic holiday!,We choose this hotel following our lovely stay in Fairmont Dubai last year and Once again Fairmont lived upto it’s reputation. We had a lovely stay to celebrate a 40th birthday and anniversary. A big thank you to Bernice and Elvie from front office for the cake and beautiful decor and a shout out to David the doorman for his hospitality and kindness he was wonderful- always there to help us. We ordered evening food from the Prego restaurant downstairs which has dine in or takeaway but we were too tired so opted to order and collect and what can I say the food was amazing! Loved it. The morning buffet breakfast was also served in Prego which again had a great deal of choice. The hotel is connected to the Raffles City mall which was huge and very busy but an excellent choice,5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.445,0.6576190476190477,72.25,65.76190476190476,Services,44.5
Fairmont Singapore,Amazing staff and location - home away from home,The location and staff were amazing. There is a shopping centre attached to the hotel and the mrt is downstairs. Ismail the greeter downstairs chatted to our kids every morning and made us feel welcome. The location is very central. Whenever we go to Singapore the Fairmont will be our home away from home!,5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4666666666666667,0.7083333333333334,73.33333333333334,70.83333333333334,Location,46.66666666666667
Fairmont Singapore,Skilled support in an emergency.,"Great room, wonderful bed, great view, excellent amenities. I became very unwell and needed hospitalisation. The support for me and my husband from the Duty Manager and other staff was exceptional; fast, well executed, supportive and caring. I cannot praise them enough. Thank you.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.5041666666666667,0.7274999999999999,75.20833333333333,72.74999999999999,Services,50.41666666666666
Fairmont Singapore,Wonderful Stay,"Wonderful stay at a great hotel that has hospitable staff with modern connectivity and amenities expected of a recently renovated hotel. Lucky to have secured a harbor view with the help of the excellent check-in staff, Bernice, that allowed me to enjoy the NDP Preview show and fireworks straight from my room!",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4314814814814814,0.6037037037037037,71.57407407407408,60.37037037037037,General,43.14814814814815
Fairmont Singapore,Top Class Experience,"First time at the Fairmont and I was really impressed. Staff were amazing throughout the entire hotel and the rooms were very good, spotlessly clean and well equipped with great views. Breakfast variety and quality was excellent. Concierge staff were very friendly, professional and helpful. I would definitely stay here again.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.5012878787878787,0.6671212121212121,75.06439393939394,66.71212121212122,Services,50.12878787878788
Fairmont Singapore,Not 5 ☆ in my eyes.,"The concererige men were so wecolming but the rest of the stay was disappointing. We had to move the room thrice in our 2 night stay. The 1stroom which was an upgrade was awful. It was dark, no bath and facing out the back towards the Raffles. The 2nd room was better it did have a bath but no suite area but it was nicer than the previous room which was supposed to have been better than the one we got. It was also facing the Marina Bay sands hotel and at night the skyline was amazing. The only draw back was the airconditioning unit on the road below. It was a huge circular unit that was so loud it kept us awake all night. We were then moved to another room another 12 floors up. We went from floor 12 - 24 but the automatic hot water heater that you can make tea and coffee with",2 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.0309523809523809,0.5511904761904762,51.54761904761905,55.11904761904762,General,3.095238095238096
Fairmont Singapore,A five day visit to Singapore staying in the perfect location.,We have stayed at the Fairmont a few times and have always had an excellent experience. The staff are friendly and very helpful and our room was perfect. Loved the cold water on tap. We find the location is excellent for getting around. Highly recommended.,5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4038888888888889,0.6933333333333334,70.19444444444444,69.33333333333334,Services,40.38888888888889
Fairmont Singapore,Great place in Singapore!,"Excellent hotel, place, location, staff, room… for the price you pay, it’s all well worth it! Having a mall connected to the hotel was also great as I did not have to leave the hotel “area” to buy what I needed.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.725,0.6166666666666667,86.25,61.66666666666667,Value,72.5
Fairmont Singapore,Very nice experience at the Fairmont,"The fairmont had a great location at the centre of singapore, with equally short distances to most attractions. I was able to take a walk or get a short grab ride to most of my destinations. I had a three night stay there. The room was big enough and the balcony had a great view. The hotel also had everything you would need for your stay: from diversified restaurants to an amazing gym and pool. The customer service was excellent and efficient. For example, Robert at the front door was very friendly and helped us a lot with our large amount of luggage when we came and left. He always had a huge smile on his face. I also got slippers from the customer service desk at the lobby delivered to my room very quickly. Overall, it was a very nice experience except for the fact that some",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3823214285714285,0.5168650793650794,69.11607142857143,51.68650793650794,Location,38.23214285714285
Fairmont Singapore,Great visit to the Fairmont,Absolutely great hospitality and extremely clean rooms. Our room daily room cleaning staff member named Hang was accommodating to our schedules and did a great job . Would highly recommend a stay at the Fairmont.,5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4253333333333334,0.548,71.26666666666667,54.8,Cleaniness,42.53333333333334
Fairmont Singapore,Great stay - again,"Alwys stay at the Fairmont when in Singapore and have done for many years. Great location and just the most amazing staff who deliver exceptional service with a smile ! We stayed in the gold rooms as one of the things we love the most is the lounge access and we were not disappointed with the lounge again this year. Simon and shakira were stand outs ! Couple of minor gripes- only one sink and for the price would be good to have two, lack of power points ! Otherwise will keep returning !",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4883680555555555,0.6166666666666667,74.41840277777779,61.66666666666667,Services,48.83680555555556
Fairmont Singapore,Great customer service,"My stay at Fairmont has always been pleasurable. I come back each time and have Robert at the front of the hotel greeting me as if I’m coming home which is one of the reasons why I always come back. And in the club room, the egg chef is very talented and another reason why I choose to stay at Fairmont. At Willow Stream Spa, Rossman was the star. He was very hospitable and represents the hotel in the highest regard.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.2774999999999999,0.325,63.87499999999999,32.5,Services,27.75
Fairmont Singapore,Perfect service and team,"Lydia, Simon, Rushaidi and Glen at the club lounge was very welcoming and friendly. Making breakfast so enjoyable that’s why we keep coming back. Wang Jing and Xa min ensured our room was neat and tidy, even made us a towel dog. (Which is so cute and nice) Services like this makes you feel like you’re actually coming home. That’s why I would recommend people to stay here and would definitely be returning again. We have been staying at Fairmount Hotel SG since 2013. Love this place and the team.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3275,0.5399999999999999,66.375,53.99999999999999,Services,32.75
Fairmont Singapore,An Enjoyable Stay,"Pleasant Stay .. excellent location.. good service .. the team at the golden lounge were very attentive .. they react quite spontaneously to our requests and make a conscientious effort to rmbr our daily preferences, esp in our personal preferences in food & drinks ..",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4816666666666667,0.6583333333333333,74.08333333333333,65.83333333333333,Services,48.16666666666667
Fairmont Singapore,Home away from home,"As usual, top notch service and amenities. After staying here for multiple times, I could say that Fairmont has consistently hold up the high standards. Shout out to the houskeeping team Yamin & Shanshan for providing great service. Always a pleasure to stay in Fairmont Singapore.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.2433333333333333,0.3816666666666666,62.16666666666667,38.16666666666666,Value,24.33333333333333
Fairmont Singapore,Mr George and Mr Ismail from the Fairmont hotel,"One of the best things with the Fairmont is that special smell when you arrive into the lobby, the rooms are just perfect, the breakfast is superb with George that is always there to greet me and knows that at 6h30 i only take decaf, who is always so present and available and there is also Mr Ismail who every month also greets me with a broad smile and a welcoming good day. Those two persons are very professional and also very giving and when one is so jet lagged it makes all the difference to be recognized.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4291369047619047,0.4761607142857142,71.45684523809524,47.61607142857143,Cleaniness,42.91369047619048
Fairmont Singapore,Home from home for us!,We first stayed at the Fairmont in 1995 when it was the Plaza. Since then we’ve been back every couple of years. But with COVID we’ve not been here for 5 years. Since then the hotel has had a facelift and feels great. The view from the room must be one of the best in Singapore. The room has everything we need and the service has been excellent. Rooms are cleaned while we’re at breakfast and the staff are always fabulous. Best breakfast at Prego’s We’ll just keep coming back. Great pool and gym. Love it. Home from home!,5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.5874999999999999,0.5033333333333333,79.375,50.33333333333333,Amenities,58.74999999999999
Fairmont Singapore,Rude and Defensive Supervisor (Sasinteran) at Prego,"THE GOOD: Good room size, modern marble bathroom design. Service requests were handled promptly (ice buckets, extra coffee pods and tea bags). THE BAD: Went for lunch and met an extremely rude and defensive supervisor by the name of Sasinteran at the Prego italian restaurant, located at the lobby. Asked to speak to the general manager and Sasinteran said ""you're not giving me the chance to explain myself"". Fair enough, subsequently asked him to explain himself and he said ""I don't want to talk to you"". Terribly rude and defensive attitude, not sure how he could speak like that to a customer and become the supervisor. THE SERVICE RECOVERY (by another manager Claudio): The other restaurant manager Claudio however was excellent - he was appalled at Sasinteran's attitude and",1 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.0546875,0.5425347222222222,52.734375,54.25347222222222,Services,5.46875
Fairmont Singapore,Best staycation at Singapore,"Love the view (MBS, garden by the bay, singapore flyer),room very clean, the receptionist jamie chan very nice and welcome. Love the location because it close to city hal MRT station. love the welcome drink for my kids.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.6223809523809524,0.7871428571428571,81.11904761904762,78.71428571428571,Amenities,62.238095238095234
Fairmont Singapore,Highly recommended,Amazing location and service. The rooms and service are of highest standard. Everything is really close by with MRT/BUS station being nearby. All service personnel are always ready to help. Breakfast spread is really nice. Service: 5/5 Rooms: 5/5 Location: 5/5 Value: Rates were higher due to vacation but reasonable (maybe booking in advance will help),5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.240625,0.509375,62.03125000000001,50.9375,Services,24.0625
Fairmont Singapore,Fantastic Fairmont,"I had one of my best SG holidays and the Fairmont Hotel was one of the reasons. From the time I arrived to the time I left, I had a fantastic experience at the hotel. The hotel lobby was warm, and inviting, the room spacious and comfortable with a lovely view, and the facilities were good. And best of all, the service of all the staff I encountered was excellent. Special mention to Ismail, the long serving doorman, Previn at the front desk, and the very friendly Ian Pereira from customer relations. I will definitely be back!",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4918956043956043,0.5285714285714286,74.5947802197802,52.85714285714286,Services,49.18956043956043
Fairmont Singapore,"Wonderful stay for location, views, hospitality","The view was stunning from our harbour view room on 19th floor South Tower. We could gaze out into the magnificent Marina Bay skyline all day. Loved the filtered water tap in the mini bar with cold water on demand. The location is perfect with attractions in walking distance or a short taxi ride (when the weather got too hot or wet). Raffles City mall below was perfect with all day access to food halls, restaurants, supermarkets, and shopping. Rooms were clean, modern and the electronic system for curtains, notifying housekeeping, controlling lights the most sophisticated we’ve seen. Bed was king sized and super comfy. The TWG teas in the room were delicious. Compliments must go to Robert at the door who was the most helpful and friendly arranging taxis and advice, the",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4426470588235294,0.7362745098039215,72.13235294117646,73.62745098039215,Amenities,44.26470588235294
Fairmont Singapore,Great stay at the Fairmont!,"We recently had a lovely stay at Fairmont Singapore. The rooms were very clean and comfortable. We also really enjoyed a really nice massage with Janet. Breakfast was always delicious with a wide variety to choose from. The staff at Prego during breakfast were generally friendly especially Yoges. He often greeted us with a smile each day. It was a pleasure to meet him. We also enjoyed being greeted by Ismail daily wishing us a great day. Overall, it was a great stay. This was our second stay at the hotel. We’ll be happy to stay here again on our next visit.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3658771929824561,0.5584210526315789,68.2938596491228,55.84210526315789,Services,36.58771929824562
Fairmont Singapore,Commendation for Robert’s service,"We would like to express our heartfelt gratitude and admiration for the exceptional service provided by your staff member, Robert, during our recent stay at Fairmont. Following our wedding celebration, my spouse and I were overwhelmed with the task of loading and unloading numerous items, gifts, and personal belongings. It was during this time that Robert's unwavering dedication and initiative truly shone through. His exceptional assistance and willingness to go above and beyond made an enormous difference and significantly alleviated the stress of the situation. From the moment we approached Robert with our concerns, he displayed a genuine eagerness to help. His friendly demeanor, professionalism, and attentiveness immediately put us at ease, assuring us that we were in",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.2173611111111111,0.5791666666666667,60.86805555555556,57.91666666666667,Services,21.73611111111111
Fairmont Singapore,Great Hotel and Location,"Loved this hotel! The location was fantastic - easy walk to many tourist attractions and museums as well as metro. Area was great for exploring - not overly crazy busy like at the Marina Bay Sands hotel. The breakfast buffet was amazing! Loved the comfortable room, bed, and the shower was the best. Hotel and room kept extremely clean. The staff were all lovely, friendly and helpful. The hotel is connected to a 3 story mall as well as to the Swiss Hotel which made easy access to restaurants and shopping. Would definitely stay there again.",5 out of 5,May 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4395833333333333,0.6916666666666667,71.97916666666666,69.16666666666667,Location,43.958333333333336
Fairmont Singapore,Exceptional Staffs,"Fairmont Singapore has always been our ""go-to"" hotel in Singapore, it never disappoints. Our latest stay is no exception. All the staffs we met were friendly and helpful. Both Uncle David and Uncle Ismail's smiles and greetings always light up our days. We want to especially compliment our room attendant, Hang, who had left us nice little notes expressing her appreciation for our small token of gratitude, and wishing us a wonderful stay and holiday. Congratulations to Fairmont Singapore for their exceptional staffs.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3003787878787878,0.6727272727272727,65.01893939393939,67.27272727272727,Services,30.037878787878785
Fairmont Singapore,Weekend stay,"Staycation at Fairmount was a blast. Utilized Accor membership to complete the free night stay last weekend. Praises give to front desk Zoey. She was professional, helpful and tried her best to meet our expectations. We stayed in many Singapore hotels before and was surprised Fairmount surpassed all others. Cleanliness was tip topped, housekeeping was prompt in action and room was well maintained too. We love the auto tap, bed linens and shower pressure. Well done Fairmount team.",4 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3111111111111111,0.4185185185185185,65.55555555555556,41.851851851851855,Services,31.11111111111111
Fairmont Singapore,COmfortable stay with thoughtful service,Comfortable stay with thoughtful service- was granted early check in and late check out. Staff remembers you upon return visit- we had prompt room service as well as a in room water dispenser so we did not have to keep boiling water. A rollaway bed was also prepared so it was enough room for all of us . THe couch at the premier harbour room is good enough for a child to lay and sleep comfortably too!,5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.225,0.5750000000000001,61.25000000000001,57.50000000000001,Services,22.5
Fairmont Singapore,Excellent Hotel,"We stayed for 5 nights. We absolutely enjoyed our stay. Very beautiful hotel. The room was spacious, modern and exactly how it was described and advertised in the website. We very much appreciate the cake and decorated room provided by the Hotel to mark our wedding anniversary. Very friendly and helpful staff at reception. The hotel was kind enough to give us early check in. House keeping staff in particular Zhan Juan who serviced our room most of the time was very professional and always did an excellent job cleaning the room. Breakfast in Pergos was very good. Will certainly stay again",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4212301587301587,0.544984126984127,71.06150793650794,54.4984126984127,General,42.12301587301587
Fairmont Singapore,Coming Home,"The experiences were simply satisfied and comfortable as if coming back home. Every passing hotel staff greeted the guests with respect which made oneself feeling great and welcome. Excellent location easily accessible to museums, shopping malls and many/various F & B outlets. Also accessible to public transport including a train station. Specially mention and applaud the following staff for their attentiveness to serving with details and passions. Front Desk : Jean, Nicholas, Pravin and A-Sa Reservations : Norman Spa / Gym : Kathy & Team; Alvin, Tony, Rosman, Sazali and Chia Housekeeping : Myra Will be back again.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3839285714285714,0.4948412698412697,69.19642857142857,49.484126984126966,Services,38.39285714285714
Fairmont Singapore,"Great location, very clean but incredibly uncomfortable. Wont stay again.","Great location, close to shbopping centres, train station, 24/7 coffee, etc. Very clean, bathrooms were spotless, under the bed was clean! Beds are awful. Sheets fine and a variety of pillows offered but the mattress was incredibly firm and rigid - like sleeping on a carpeted floor. WiFi fast but you can only use your browser.",1 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.1439583333333333,0.7325,57.19791666666667,73.25,Amenities,14.395833333333336
Fairmont Singapore,A great way to spend 4 nights on the way back to Australia.,"Book a gold room. The lounge upstairs is next level for service. The friendly staff are always willing to help, rooms were clean, toiletries provided were awesome with great quality and fragrance. Ask for a Harbourview.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4652777777777778,0.6166666666666667,73.2638888888889,61.66666666666667,Services,46.527777777777786
Fairmont Singapore,Love it,"I will be back. I sound few days for business and the room was great just like breakfast and everything else. Not sure this is the best location for a tourist, but it was perfect in my case.make sure you get an high room with view as it is worth it!!",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.387875,0.4967777777777777,69.39375,49.67777777777777,Location,38.7875
Fairmont Singapore,Lovely Hotel in convenient location,"Conveniently located above Raffles City Shopping Centre & an MRT station. Very Spacious lovely, comfortable rooms. Very attentive staff. A special mention for Ismail who greeted us warmly like a friend every morning. Ismail gives a special charm that makes the Fairmont a memorable place! Prego restaurant has an excellent buffet breakfast. We enjoyed a buffet dinner at the Clove restaurant too. Would choose to stay at the Fairmont again.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4599350649350649,0.672077922077922,72.99675324675324,67.20779220779221,Amenities,45.993506493506494
Fairmont Singapore,surprise: NO complaints,"I have lived in Singapore for many years, so I know my way around. And I also know the ""old Fairmont"" with its sister Hotel (Stamford, formally Westin Stamford) - yet had never stayed here. Surprise: very nice, spacious room on level 26. Large Bathroom, only remark: a separate toilet would be much nicer, at least separate it with a door from the bathroom itself. Large TV screen, coffee-maker, little bar with freshwater supply (cold or hot), a sofa, a desk - everything necessary was there. Wooden floor - I like that. Gold Lounge on Level 25 - it would be good, if one could use the stairwell instead of always taking the elevator for just one storey. Other than that: breakfast offered a good choice, friendly staff, all good. Location: of course - absolutely brilliant on top",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.2327494331065759,0.5562925170068027,61.6374716553288,55.62925170068027,Cleaniness,23.2749433106576
Fairmont Singapore,Fairmont Singapore superb experience,"Fairmont Singapore has very good location, and value for money for such excellent service and very accommodating hotel staff. The facilities is so nice. Food and all the amenities are top notch. I highly recommend this hotel",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4814285714285714,0.66,74.07142857142857,66.0,Value,48.142857142857146
Fairmont Singapore,Fantastic Fairmont Singapore,"Our stay at the Fairmont Singapore has been faultless. It is truly a very worthy deluxe 5+ star hotel that you should stay at. All facets of the customer service has been excellent from being given a warm and happy welcome from Ismail, very efficient check-in, attention during our stay, faultless service from the Room Attendants, and Club Lounge welcoming. Special mention to the club lounge staff Howard and Zhi who provided a friendly but very efficient and professional service to us and other guests with a smile. Thank you and congratulations to all club lounge staff. Thank you Jean (Director) for taking the time to have a small chat with us. With these staff in place it is assured that the Fairmont Singapore will continue to provide a faultless hotel experience to it's",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4935574229691876,0.6497899159663866,74.67787114845939,64.97899159663866,General,49.35574229691876
Fairmont Singapore,Great Gold Access Lounge Experience,"Gold Lounge access is one of the best experience that I encounter. Clean rooms, nice food and friendly staffs. As we travel with kids, gold access lounge from 5.30pm to 7.30pm are not permitted for kids under 12 as they served alcohol, the staffs offered to pack the snacks and beverages to our room so we can still enjoy with our family.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.5483333333333333,0.6,77.41666666666667,60.0,Amenities,54.833333333333336
Fairmont Singapore,Thank you very much,The animals made of towels are so cute. My daughters loved them.Thank you for cleaning well. We came from Korea and we definitely want to come back.The staff is friendly and I think this hotel will make happy memories.,4 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.475,0.76,73.75,76.0,General,47.5
Fairmont Singapore,FANTASTIC FAIRMONT SINGAPORE,The staff were so helpful and friendly from the doorman to the reception. The view from our room was fantastic. The Asian Market Cafe on site had an amazing buffet with a fantastic array of food. I would not hesitate to recommend this hotel to anyone who wants to stay close to the Gardens by the Bay.,5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3291666666666666,0.5499999999999999,66.45833333333333,54.99999999999999,Services,32.916666666666664
Fairmont Singapore,Best service,"Early check in and late check out convenience , helpful staff, perfect location, near mrt and mall, Our favourite place to stay at Singapore, and the harbour view is a million dollar view. The price also reasonable",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.22,0.58,61.0,57.99999999999999,Value,22.000000000000004
Fairmont Singapore,Great staff,The best service I have received. We arrived early after an overnight flight. Staff helped us check in early which was literally a life saver for me and our family. The staff saw our need for help and did it without question. Service to me is everything and we are so grateful. It adjust continued every time we needed.,5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.4000000000000001,0.3,70.0,30.0,Services,40.00000000000001
Fairmont Singapore,Great hotel but noisy,The hotel staff service was great. They were all very polite and prompt in meeting our requests. The noise in the toilet however was unacceptable. We could hear the loud flushing noises from the adjacent toilet which woke us up several times a time and early in the morning. Great staff an service but the noise was a letdown.,3 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.2416666666666666,0.3625,62.083333333333336,36.25,Services,24.166666666666668
Fairmont Singapore,"Loved it to the Max!!! The place is convenient, the service is superb, the view is spectacular! Loved to room","The hotel location is great, super convenient, many eateries, great pool, loved the upkeep, loved the service! From the time we arrived and how the service officers make us feel welcome!!! Something that I do not take for granted!!!! The service is great! Ordered room service and the experience was a big *thumbs up*",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.6675925925925926,0.6685185185185185,83.37962962962963,66.85185185185185,Services,66.75925925925927
Fairmont Singapore,Wonderful service,"A wonderful staycation experience. Besides the convenient location and beautiful Gold Signature Room which we were expecting, it was the lovely service we received that throughly made it memorable. From the warm smile from the doorman who made us feel welcomed the moment we arrived, to Claudia at the front desk who ensured our stay arrangements would meet our needs, to Nigel and Howard at the Lounge who were so welcoming and attentive. Thank you Fairmont team for the hospitality.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.5928571428571429,0.7642857142857142,79.64285714285715,76.42857142857142,Services,59.285714285714285
Fairmont Singapore,Great trip,"The rooms were clean with everything you need when traveling. The view of the city was also great. The staff was very helpful and friendly when it came to personal touches in your room, restaurant recommendations, and transportation.",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3483333333333333,0.51,67.41666666666667,51.0,Cleaniness,34.833333333333336
Fairmont Singapore,Fantastic!,"Our family stayed at the Fairmont last week - it is excellent in every way. The staff are great- very helpful and friendly, our kids felt very safe there and loved the food, the rooms are very spacious and well presented, it is also well located to see the city and there is a mall in the complex which made things handy when we needed anything. Overall I’d say it’s fantastic for any travellers and I’m looking forward to head back there tomorrow from Thailand for the final leg of our trip",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3303571428571428,0.5404761904761906,66.51785714285714,54.04761904761906,Amenities,33.035714285714285
Fairmont Singapore,Fantastic Fairmont,"The service is personal and exceptional.. Myra in housekeeping goes above and beyond..Lydia and the Gold Lounge team make a simple stay exceptional .. many 5 star hotels … few deliver like the this Fairmont team.. excellent location, views of Marina Bay Sands ..hard to beat as a business hotel..",5 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.3291666666666666,0.5446428571428572,66.45833333333333,54.46428571428572,Services,32.916666666666664
Fairmont Singapore,Not upto the mark ..no luxury & comfort,"Very Disappointing...paid 2000 SGD for 4 rooms...requested 7 days in advance on mail to front desk to give rooms on same floor. Mr Ace foor was not in a mood to help....earlier he told there was no request , later on showing mail , he replied tgeres no availability.....but then took 60sgd extra per room to give 2 rooms on 1 floor & 2 on other ..i cant understand after charging 500 SGD , which luxury hotel charges 60 sgd for giving rooms on same floor ..also 45 min process at time of checking in was a disaster... guest expect luxury after paying so much...then we headed to in-house restaurants prego for foods as kids were hungry...lady in prego was in no mood to serve us ...she first told they have limited menu available...then limited seats( restaurants was 90 %",1 out of 5,June 2023,5.0 of 5 stars,#44 of 372 hotels in Singapore,0.0202380952380952,0.1826719576719576,51.01190476190476,18.26719576719577,Value,2.023809523809524
